pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score
Kepler-31 c,5.3,1493.7,42.6318,615.0,6340.0,1.21,1.22,-0.076,-0.7456461267911102,-0.5011395882103241,53.17550729797081,2.838344947260253,71.12,106.02
HD 112640 b,12.9,1589.15,613.2,912.5307146386988,4155.0,1.8,39.0,-0.09,0.0,-0.5788675217933658,9.549606393846524,0.322600099465045,73.45,74.28
Kepler-1674 b,3.206,10.4,62.5611,417.0,5473.91,0.96,0.88,0.056,-1.2418568567788406,0.23172378557263973,1.01182709120337,-0.1697421524334486,64.88,36.67
KOI-351 f,2.88,8.65,124.9144,407.0,6080.0,1.2,1.2,-0.12,-1.2669180047580189,-0.745427379471312,1.0428722993827162,-0.16795188974758307,51.89,38.82
Kepler-122 b,2.34,6.08,5.766193,1159.0,6050.0,0.98,1.22,-0.08,0.6176803232761894,-0.5233475692340503,1.110380597560085,-0.16405893510817343,52.91,23.19
Kepler-1258 b,0.86,0.566,0.98494017,2335.0,5839.0,0.99,0.99,-0.07,3.564871325627558,-0.4678276166747349,0.7652785289345593,-0.18395969894606262,36.67,11.8
Kepler-1488 b,1.86,4.12,39.8189932,650.0,5820.0,1.05,1.31,0.06,-0.6579321088639861,0.25393176659636585,1.1908891201294949,-0.1594163054624794,52.93,21.65
KMT-2017-BLG-0673L b,13.0,1166.43025,,912.5307146386988,5412.3924897449615,0.63,,0.014262971257932,0.0,-3.3709117781417086e-16,6.901954142011833,0.16991975652049834,79.14,55.54
TOI-784 b,1.93,9.67,2.7970365,1256.0,5558.0,0.91,0.91,-0.13,0.860773458674219,-0.8009473320306274,2.5960428467878334,-0.07838627112646042,45.78,30.38
rho CrB e,1.77,3.79,12.949,912.5307146386988,5817.0,0.95,1.35,-0.2,0.0,-1.1895869999458355,1.2097417727983657,-0.15832914249653363,38.45,19.85
Kepler-1693 c,0.977,0.894,5.36370993,1059.0,5553.0,0.94,1.1,0.16,0.3670688434844064,0.8091312921895204,0.9365875735572204,-0.17408093799308397,49.92,13.02
Kepler-9 d,1.64,8.41466,1.592851,2026.0,5777.0,1.07,1.02,0.12,2.7904818530709483,0.5870514819522584,3.128591612135634,-0.04767614744173049,55.2,29.02
2MASS J02192210-3925225 b,16.141,4417.837,,912.5307146386988,3064.0,0.11,0.28,0.014262971257932,0.0,-3.3709117781417086e-16,16.956991916087233,0.7497567100337029,79.93,78.85
L 98-59 c,1.385,2.22,3.6906777,553.0,3415.0,0.27,0.3,-0.46,-0.9010252442620157,-2.633105766488037,1.1573199181535014,-0.161352117564132,16.36,15.23
Kepler-235 c,1.28,2.18,7.824904,555.0,4255.0,0.58,0.55,-0.51,-0.89601301466618,-2.9107055292846145,1.33056640625,-0.15136163138975534,13.83,16.13
Kepler-235 d,2.05,4.86,20.060548,401.0,4255.0,0.58,0.55,-0.51,-1.281954693545526,-2.9107055292846145,1.156454491374182,-0.16140202353549526,21.1,23.49
Kepler-1757 b,2.947,8.99,19.65640068,549.0,5288.0,0.83,0.74,-0.24,-0.911049703453687,-1.4116668101830974,1.0351407843281295,-0.1683977377131523,47.93,30.09
Kepler-1341 b,2.99,9.22,132.9968322,241.0,4662.0,0.79,0.72,0.19,-1.6829330612123787,0.9756911498674666,1.031308374626682,-0.16861873864978041,68.33,40.5
Kepler-224 d,2.3,5.9,11.349393,610.0,5018.0,0.78,0.68,-0.06,-0.7581767007806993,-0.4123076641154194,1.11531190926276,-0.16377456454500405,51.13,23.21
Kepler-12 b,19.661,137.30256,4.4379629,1480.0,5947.0,1.17,1.48,0.07,1.422143173407813,0.3094517191556813,0.3551954781607863,-0.20760767642667732,83.0,40.03
Kepler-1038 c,1.416,2.59,7.1276598,784.0,5159.0,0.87,0.82,0.16,-0.3221127259429969,0.8091312921895204,1.2917344951961445,-0.15360092451927657,53.9,16.15
Kepler-424 c,12.7,2215.18,223.3,912.5307146386988,5460.0,1.01,0.94,0.44,0.0,2.3636899638503523,13.734143468286936,0.5639069233302292,100.16,79.24
Kepler-243 b,2.45,6.57,5.715442,850.0,5228.0,0.9,0.84,0.26,-0.1567091492804201,1.3643308177826747,1.0945439400249894,-0.16497217675532633,72.32,24.13
Kepler-1784 b,2.799,8.24,13.59049988,724.0,5442.0,0.89,0.97,0.1,-0.4724796138180667,0.47601157683362766,1.0517715393940137,-0.1674387033893938,66.91,27.22
Kepler-1788 b,2.379,6.25,2.80012012,956.0,4786.0,0.69,0.7,-0.2,0.1089390192988699,-1.1895869999458355,1.1043103263970278,-0.16440898526385367,46.5,23.16
HD 89744 b,12.6,2653.8805,256.78,912.5307146386988,6291.0,1.86,2.13,0.224,0.0,1.1644589885691392,16.71630448475687,0.7358771533311573,89.7,83.07
Kepler-198 b,2.82,8.35,17.790037,655.0,5574.0,0.99,0.94,0.114,-0.645401534874397,0.5537395104166692,1.049997485035964,-0.1675410065629324,66.58,28.08
Kepler-1772 b,2.686,7.68,3.21509004,1155.0,5541.0,0.94,0.93,0.12,0.6076558640845181,0.5870514819522584,1.0645086710330005,-0.16670419997210298,67.71,25.97
Kepler-1488 c,1.652,3.37,6.15826988,1212.0,5710.0,1.0,1.52,0.0,0.7505044075658345,-0.07918794875952677,1.234837514436973,-0.15688196360920986,49.42,17.17
Kepler-218 d,2.66,7.56,124.5244647,356.0,5542.0,1.01,1.02,0.31,-1.3947298594518283,1.6419305805792517,1.0684606252473288,-0.16647630534420133,73.31,35.95
Kepler-384 b,1.12,1.46,22.597053,670.0,5577.0,0.88,0.88,-0.29,-0.6078098129056295,-1.6892665729796745,1.1639030612244896,-0.16097249197658178,25.44,14.61
Kepler-191 d,2.28,5.82,5.94504102,857.0,5215.0,0.84,0.8,-0.05,-0.1391663456949953,-0.356787711556104,1.1195752539242845,-0.16352871317817091,52.79,22.3
Kepler-886 b,1.52,2.92,6.24146367,1111.0,6098.0,1.1,1.16,-0.01,0.4973868129761336,-0.1347079013188422,1.2638504155124652,-0.1552088965805044,47.03,16.89
Kepler-219 c,3.58,12.5,22.714613,766.0,5786.0,1.16,1.49,0.36,-0.36722279230551785,1.9195303433758288,0.9753128803720232,-0.17184779233695793,87.26,34.77
TOI-2196 b,3.51,26.0,1.1947268,1860.0,5634.0,1.03,1.04,0.14,2.374466796616588,0.6980913870708896,2.110372480742851,-0.10639309037334889,78.24,40.83
HIP 21152 b,12.0,7627.88177,22000.0,1300.0,6655.0,1.4,1.59,0.13,0.9710425097826035,0.642571434511574,52.97140118055555,2.8265749000486347,85.36,123.31
EPIC 206024342 b,1.7,3.53,4.50756,912.5307146386988,5724.0,0.93,0.82,-0.22,0.0,-1.3006269050644663,1.221453287197232,-0.15765378264382643,36.79,18.15
K2-108 b,5.33,59.4,4.733999,1360.0,5599.0,1.17,1.76,0.36,1.1214093976576733,1.9195303433758288,2.0908940508080214,-0.10751633960685768,97.71,41.56
HATS-64 b,18.82,305.1168,4.908897,1793.0,6554.0,1.56,2.11,0.22,2.2065571051560937,1.142251007545413,0.8614436673401236,-0.17841420999414415,90.98,40.07
HATS-67 b,18.887,460.8535,1.6091788,2193.0,6594.0,1.44,1.44,0.332,3.2090030243232257,1.7640744762097458,1.291923890890081,-0.1535900027679467,97.09,40.6
TOI-815 c,2.62,23.5,34.976145,469.0,4869.0,0.78,0.77,-0.09,-1.1115388872871135,-0.5788675217933658,3.423460171318687,-0.03067216487248036,52.03,44.56
KMT-2019-BLG-1339L b,13.7,397.0,,912.5307146386988,5412.3924897449615,0.48,,0.014262971257932,0.0,-3.3709117781417086e-16,2.115189940859929,-0.10611528521132754,78.68,62.64
Kepler-1379 b,1.3,2.24,0.88184115,1564.0,5188.0,0.83,0.79,-0.04,1.6326568164329107,-0.30126775899678854,1.3254437869822484,-0.15165703395481375,43.09,15.15
Kepler-1386 b,1.24,2.07,6.73972381,1011.0,5733.0,1.02,1.03,0.11,0.24677533318435055,0.531531529392943,1.3462539021852236,-0.1504569913420786,49.92,15.11
Kepler-1396 b,2.07,4.94,18.2206421,786.0,6195.0,1.18,1.27,0.04,-0.31710049634716125,0.142891861477735,1.1528857149525078,-0.16160782171294702,55.65,21.37
Kepler-14 b,12.733,2669.66,6.790123,1605.0,6395.0,1.51,2.05,0.12,1.7354075231475417,0.5870514819522584,16.466241334099724,0.7214569334651723,85.66,59.23
Kepler-100 d,1.61,3.0,35.3331,670.0,5825.0,1.08,1.49,0.02,-0.6078098129056295,0.031851956359104115,1.1573627560665096,-0.1613496472596407,47.93,19.67
Kepler-1388 d,2.86,8.55,20.9568158,363.0,4098.0,0.63,0.61,0.02,-1.3771870558664034,0.031851956359104115,1.0452833879407308,-0.1678128511606039,59.29,31.48
Kepler-1311 c,1.22,1.98,2.53573424,1671.0,5748.0,1.05,1.4,0.09,1.9008110998101184,0.42049162427431214,1.3302875571083042,-0.15137771159158486,49.81,15.16
Kepler-112 b,2.36,6.17,8.408878,809.0,5544.0,0.78,0.84,-0.522,-0.25945985599505117,-2.977329472355793,1.1077994829072106,-0.16420777847312323,27.22,23.36
WASP-47 c,5.736252784918595,447.0,589.57,247.0,5371.0,1.04,1.16,0.38,-1.6678963724248717,2.03057024849446,13.584728401782426,0.5552907073678864,89.06,73.3
Kepler-1394 b,1.39,2.51,3.93766373,1947.0,6481.0,1.64,2.55,0.06,2.5924987840354397,0.25393176659636585,1.2991046012111176,-0.1531759176804351,49.59,16.07
Kepler-1036 b,3.01,9.32,122.8808058,326.0,5533.0,0.95,0.89,0.04,-1.4699133033893632,0.142891861477735,1.0286862175914175,-0.16876994877759127,60.62,45.14
Kepler-527 b,2.84,8.45,13.28535633,1157.0,6388.0,1.28,1.45,0.03,0.6126680936803538,0.08737190891841955,1.047659194604245,-0.16767584715038922,64.9,27.63
Kepler-1492 b,1.49,2.83,16.75255007,801.0,4712.0,0.77,0.72,0.06,-0.2795087743783938,0.25393176659636585,1.2747173550740958,-0.15458224024454575,49.36,17.01
Kepler-1100 b,1.75,3.71,6.42200058,1000.0,6247.0,1.21,1.34,0.05,0.21920807040725443,0.19841181403705044,1.2114285714285715,-0.15823187103909062,53.02,18.01
Kepler-385 c,3.04,13.2,15.163161,829.0,6326.0,0.99,1.13,0.01,-0.20933756003669454,-0.023667996200211323,1.4283240997229916,-0.1457243056591646,64.61,34.99
Kepler-336 d,2.37,6.21,20.678772,749.0,5867.0,1.09,1.3,0.337,-0.40982674387012097,1.7918344524894037,1.1055920525556802,-0.16433507284226267,75.27,23.81
Kepler-296 c,2.0,4.66,5.8416366,606.0,3740.0,0.5,0.48,-0.08,-0.7682011599723707,-0.5233475692340503,1.165,-0.1609092355620288,46.22,20.26
Kepler-296 d,2.09,5.02,19.850291,403.0,3740.0,0.5,0.48,-0.08,-1.2769424639496902,-0.5233475692340503,1.149241088802912,-0.16181799386453502,45.1,22.78
Kepler-296 e,1.53,2.96,34.14211,337.0,3740.0,0.5,0.48,-0.08,-1.442346040612267,-0.5233475692340503,1.264470929984194,-0.15517311379887969,37.64,19.38
Kepler-117 c,12.341,584.78,50.790391,704.0,6150.0,1.13,1.61,-0.04,-0.5226019097764233,-0.30126775899678854,3.839651484293716,-0.006671946433092939,74.97,49.44
Kepler-18 c,5.49,17.3,7.64159,899.0,5345.0,0.97,1.11,0.19,-0.03390952418244643,0.9756911498674666,0.5739861513399093,-0.19499082502902543,86.29,38.62
Kepler-356 b,1.57,3.09,4.612696,1294.0,6133.0,1.16,1.33,-0.023,0.9560058209950965,-0.20688383964595225,1.253600551746521,-0.15579996843060664,47.75,17.4
Kepler-150 c,3.69,13.2,7.381998,876.0,5560.0,0.96,0.94,0.12,-0.09155016453455653,0.5870514819522584,0.9694405887148302,-0.17218642574452472,76.29,35.87
TOI-880.02,2.778,8.14,2.5735943,1162.966708,4935.0,0.81,0.82,0.014262971257932,0.6276213488940083,-3.3709117781417086e-16,1.0547752292127646,-0.1672654916727463,63.42,26.27
Kepler-1606 b,2.07,4.94,196.435224,324.0,5422.0,0.9,0.86,0.01,-1.474925532985199,-0.023667996200211323,1.1528857149525078,-0.16160782171294702,48.0,39.01
Kepler-1610 b,1.61,3.22,8.70181574,750.0,5383.0,0.91,0.87,0.1,-0.4073206290722031,0.47601157683362766,1.2422360248447204,-0.15645531879376973,52.72,18.1
Kepler-1612 b,1.03,1.08,3.91795101,1030.0,5643.0,0.96,0.94,0.03,0.29439151434478933,0.08737190891841955,1.0180035818644548,-0.1693859769909694,44.03,13.04
Kepler-26 e,2.41,6.39,46.827915,276.0,4486.0,0.62,0.57,-0.05,-1.5952190432852547,-0.356787711556104,1.1001876689450938,-0.16464672371805136,48.83,31.38
LP 791-18 c,2.438,7.1,4.9899093,324.4,2960.0,0.14,0.18,-0.09,-1.4739230870660318,-0.5788675217933658,1.1945131803593765,-0.15920731927165066,46.4,32.64
Ross 128 b,1.11,1.4,9.8658,301.0,3192.0,0.17,0.21,-0.02,-1.5325661733373088,-0.19022785387815766,1.1362714065416766,-0.1625659076187507,35.88,14.2
GJ 27.1 b,3.66,13.0,15.819,912.5307146386988,3542.0,0.53,0.52,0.014262971257932,0.0,-3.3709117781417086e-16,0.9704679148377078,-0.17212718363497348,71.06,34.9
HD 102365 b,4.14,16.0,122.1,912.5307146386988,5630.0,0.85,0.95,-0.26,0.0,-1.5227067153017284,0.933510700366403,-0.17425836992495694,58.0,47.21
Luhman 16 b,11.9,9344.15517,9697.0,912.5307146386988,5412.3924897449615,0.03,,0.014262971257932,0.0,-3.3709117781417086e-16,65.985136431043,3.5770290277223533,79.02,140.48
TOI-3894 b,15.278,260.61929,4.33454,1531.0,6000.0,1.14,1.5,0.021,1.5499550281016223,0.037403951615035666,1.1165380966389788,-0.16370385484021344,79.96,40.99
CoRoT-36 b,15.805,216.12332,5.616531,1567.0,6730.0,1.32,1.52,-0.1,1.6401751608266641,-0.6343874743526812,0.865192268833991,-0.17819804196782968,73.27,40.0
Kepler-184 c,1.97,8.8,20.303005,630.0,5788.0,0.87,0.87,-0.196,-0.7080544048223427,-1.1673790189221094,2.2675152670772247,-0.09733124530205295,40.71,29.47
Kepler-128 b,1.421,3.79,15.0,968.0,6072.0,1.18,1.66,-0.03,0.13901239687388386,-0.2457478064374731,1.8769428711085008,-0.1198541152597128,45.09,19.66
Kepler-327 b,1.11,1.41,2.549575,682.0,3799.0,0.59,0.49,-0.2,-0.5777364353306156,-1.1895869999458355,1.1443876308741172,-0.16209787488762703,30.1,13.95
HD 220197 b,9.32,63.566,1728.0,912.5307146386988,5683.0,0.91,0.98,-0.55,0.0,-3.1327853395218765,0.7318011015122768,-0.1858902187475937,53.47,55.36
Kepler-1449 b,1.68,3.46,13.2274528,867.0,5979.0,1.08,1.1,0.04,-0.114105197715817,0.142891861477735,1.2259070294784582,-0.15739695174829887,50.94,18.05
HIP 29442 d,1.538,5.14,6.429575,920.0,5289.0,0.9,0.98,0.24,0.01871888657382801,1.253290912664044,2.172953576580126,-0.10278426932532055,61.19,21.58
HD 142 c,12.4,3464.64746,10159.64279,912.5307146386988,6245.0,1.21,1.47,0.09,0.0,0.42049162427431214,22.532826873048904,1.071294552792765,82.02,90.94
OGLE-2014-BLG-0319L b,14.1,181.16219,,912.5307146386988,5412.3924897449615,0.52,,0.014262971257932,0.0,-3.3709117781417086e-16,0.9112327850711736,-0.17554305515694246,78.71,46.71
DMPP-4 b,3.53,12.2,3.4982,912.5307146386988,6400.0,1.25,1.38,-0.007,0.0,-0.11805191555104758,0.9790625075235336,-0.17163156516474903,68.37,35.33
HD 36384 b,12.7,2097.66749,490.0,912.5307146386988,3940.0,1.14,38.4,-0.16,0.0,-0.9675071897085737,13.005564449128896,0.5218924577106723,68.6,80.2
HAT-P-61 b,10.077,335.94463,1.90231289,1505.0,5587.0,1.0,0.94,0.194,1.4847960433557588,0.9978991308911929,3.308302295407628,-0.03731289496635216,89.78,42.9
KMT-2019-BLG-0297L b,12.1,6038.73973,,912.5307146386988,5412.3924897449615,0.21,,0.014262971257932,0.0,-3.3709117781417086e-16,41.24540489037634,2.1503799300670465,79.21,106.74
OGLE-TR-113 b,12.251,400.449,1.4324752,1342.0,4790.0,0.78,0.77,0.09,1.0762993312951523,0.42049162427431214,2.6681124769759377,-0.07423028128852704,83.81,41.93
HATS-2 b,12.576,435.42492,1.35413379,1550.0,5227.0,0.9,0.88,0.15,1.597571209262061,0.7536113396302049,2.753139537565798,-0.06932708421593914,87.16,42.04
WASP-43 b,10.424,565.714,0.813475,1426.7,4400.0,0.58,0.6,-0.01,1.2885672546787927,-0.1347079013188422,5.206287191315396,0.07213689573405466,78.49,44.54
TOI-128.01,2.219,5.56,4.9404681,1344.509542,6086.0,0.85,1.13,0.014262971257932,1.0825885316373487,-3.3709117781417086e-16,1.1291722253689662,-0.16297529122089247,57.04,21.99
HD 109833 b,2.888,8.69,9.188526,786.0,5881.0,1.08,1.0,-0.07,-0.31710049634716125,-0.4678276166747349,1.041898466095257,-0.1680080471225545,58.87,28.22
HD 18599 b,2.6,24.1,4.1374354,863.0,5145.0,0.86,0.77,0.0,-0.12412965690748831,-0.07918794875952677,3.5650887573964494,-0.022504966526051107,57.59,43.82
WASP-6 b,11.545,117.5971,3.36101,1184.0,5450.0,0.55,0.73,-0.2,0.6803331932241352,-1.1895869999458355,0.8822846784974007,-0.1772123857256439,67.91,40.16
TOI-1450 A b,1.13,1.258,2.0439274,722.0,3437.0,0.48,0.48,-0.12,-0.4774918434139024,-0.745427379471312,0.9851985276842355,-0.17127772350680417,34.19,13.41
OGLE-2023-BLG-0836L b,12.9,1385.73185,,912.5307146386988,5412.3924897449615,0.71,,0.014262971257932,0.0,-3.3709117781417086e-16,8.32721501111712,0.2521092956224123,79.04,74.5
Teegarden's Star b,1.05,1.16,4.90634,277.0,3034.0,0.1,0.12,-0.11,-1.592712928487337,-0.6899074269119966,1.0521541950113378,-0.16741663705086984,28.5,13.55
WASP-150 b,11.994,2688.8418,5.644207,1460.0,6218.0,1.39,1.65,0.156,1.3720208774494562,0.7869233111657942,18.69119902622647,0.8497620397100043,87.16,62.3
WASP-114 b,15.009,562.24127,1.5487743,2043.0,5940.0,1.29,1.43,0.14,2.833085804635551,0.6980913870708896,2.4958541653829296,-0.08416378296755009,87.15,42.06
gam1 Leo b,12.5,2790.43,428.5,912.5307146386988,4330.0,1.23,31.88,-0.469,0.0,-2.683073723791421,17.858752,0.8017578891047453,50.79,84.86
WASP-25 b,11.994,139.8452,3.76483,1210.0,5750.0,0.67,0.8,-0.05,0.7454921779699988,-0.356787711556104,0.9721190982907384,-0.17203196597347792,75.46,40.34
K2-274 b,2.08,4.98,14.1330314,655.0,5044.0,0.79,0.7,-0.16,-0.645401534874397,-0.9675071897085737,1.1510724852071006,-0.16171238398662707,43.37,21.14
WASP-161 b,12.812,791.3967,5.4060425,1557.0,6400.0,1.39,1.71,0.16,1.615114012847486,0.8091312921895204,4.821258027787523,0.04993368355226168,87.91,44.93
WASP-167 b,17.71,2542.64,2.0219596,2329.0,7000.0,1.59,1.79,0.1,3.5498346368400506,0.47601157683362766,8.106768148994352,0.23939693791507732,85.35,48.5
Kepler-147 b,1.53,2.96,12.610584,953.0,6012.0,1.15,1.47,0.1,0.1014206749051164,0.47601157683362766,1.264470929984194,-0.15517311379887969,52.83,17.22
KELT-18 b,17.598,375.0394,2.8717518,2085.0,6767.7,1.52,1.91,0.09,2.9383426261481,0.42049162427431214,1.2110170801858755,-0.1582556002218071,83.99,40.93
TOI-530 b,9.303,127.13136,6.387597,565.0,3688.0,0.53,0.54,0.376,-0.8709518666870018,2.0083622674707335,1.4689487737066502,-0.14338163050175398,96.29,42.22
HD 110067 c,2.388,6.3,13.673694,699.0,5266.0,0.8,0.79,-0.2,-0.5351324837660125,-1.1895869999458355,1.104770081563597,-0.16438247287860608,45.11,23.82
TOI-712 d,2.474,6.68,84.8396,313.6,4622.0,0.73,0.67,-0.02,-1.5009891268835442,-0.19022785387815766,1.0913827165496095,-0.1651544728570938,51.21,33.61
TOI-2202 c,13.4,117.27868,24.6744,912.5307146386988,5144.0,0.82,0.79,0.04,0.0,0.142891861477735,0.6531447983960793,-0.19042603772692132,79.31,57.82
TOI-500 e,3.99,15.05,61.3,912.5307146386988,4440.0,0.74,0.68,0.12,0.0,0.5870514819522584,0.9453458206920812,-0.17357588217421008,78.5,39.8
Kepler-338 b,2.44,30.6,13.726976,1005.0,5923.0,1.1,1.74,-0.029,0.23173864439684358,-0.24019581118154154,5.13974737973663,0.06829979014578431,56.76,46.09
Kepler-100 e,5.27,24.14272,60.888588,912.5307146386988,5884.0,1.1,1.51,0.1,0.0,0.47601157683362766,0.8692905674236397,-0.17796170819940405,81.99,45.51
Kepler-873 b,3.75,13.5,20.5533844,749.0,6163.0,1.18,1.27,0.07,-0.40982674387012097,0.3094517191556813,0.96,-0.17273082968638676,72.79,35.32
Kepler-1658 b,11.994,1868.8404,3.84937278,2034.0,6216.0,1.45,2.89,-0.18,2.810530771454291,-1.0785470948272047,12.991046131703506,0.5210552398766647,68.55,59.4
Kepler-329 c,1.93,4.38,18.684737,402.0,4257.0,0.6,0.52,-0.44,-1.279448578747608,-2.522065861369406,1.1758704931676018,-0.16028237430271663,23.46,20.42
WASP-26 b,13.563,270.1555,2.7566,1650.0,6034.0,1.12,1.28,0.16,1.848182689053844,0.8091312921895204,1.4685958279278664,-0.1434019835834354,87.76,40.99
K2-180 b,2.466,11.41004,8.865663,797.5,5375.5,0.73,0.69,-0.578,-0.2882801761711062,-3.288241206687959,1.87629457293975,-0.1198915002247008,25.92,33.36
PH2 b,9.337,87.08498,282.52542,295.1,5734.0,0.97,0.95,0.017,-1.5473522506450241,0.015195970591309489,0.9989150095477072,-0.17048674457312574,70.3,61.38
Kepler-150 f,3.64,12.9,637.2093,912.5307146386988,5528.0,0.97,0.91,0.12,0.0,0.5870514819522584,0.973614297790122,-0.17194574333144547,75.83,35.38
Kepler-419 b,10.8,794.5,69.7546,613.0,6430.0,1.39,1.74,0.176,-0.7506583563869459,0.897963216284425,6.811556927297668,0.16470688246038473,85.23,53.71
Kepler-910 b,0.82,0.477,2.36436901,1752.0,6230.0,1.26,1.5,0.12,2.1038063984414626,0.5870514819522584,0.7093991671624034,-0.18718205570117769,47.38,11.78
Kepler-480 b,2.78,8.15,4.9195838,1312.0,6322.0,1.25,1.34,0.11,1.0011158873576174,0.531531529392943,1.0545520418197818,-0.16727836206676344,67.4,26.61
Kepler-1209 b,1.51,2.89,25.369116,755.0,6210.0,1.23,1.38,0.12,-0.394790055082614,0.5870514819522584,1.2674882680584183,-0.15499911503766287,52.63,17.85
Kepler-1786 b,3.163,10.1,78.5460968,501.0,5808.0,1.06,1.4,0.14,-1.0313432137537428,0.6980913870708896,1.009538741748895,-0.16987411310889008,70.96,36.06
Kepler-102 d,1.154,3.0,10.311767,686.0,4909.0,0.8,0.72,0.11,-0.5677119761389443,0.531531529392943,2.252732564600861,-0.09818370924711008,49.35,16.71
Kepler-1491 c,2.44,6.53,61.569765,530.0,5626.0,0.99,1.39,0.14,-0.9586658846141258,0.6980913870708896,1.096815372211771,-0.16484119163633545,63.49,27.51
Kepler-1763 b,1.147,1.59,1.48028004,1822.0,5897.0,1.03,1.26,0.02,2.2792344342957107,0.031851956359104115,1.2085657668805854,-0.15839695842164503,45.13,13.96
K2-242 b,2.54,6.99,6.51389,416.0,3459.0,0.38,0.37,-0.01,-1.2443629715767583,-0.1347079013188422,1.0834521669043338,-0.16561179841362808,54.24,25.9
TOI-1273 b,11.097,70.55791,4.631296,1211.0,5690.0,1.06,1.06,0.07,0.7479982927679166,0.3094517191556813,0.572973499539874,-0.1950492209244855,82.88,40.11
TOI-406.01,2.08,6.57,13.175682,368.0,3392.0,0.41,0.41,-0.02,-1.3646564818768143,-0.19022785387815766,1.5185835798816567,-0.14051937424301203,48.37,28.82
KMT-2021-BLG-1077L c,10.6,79.4571,,912.5307146386988,5412.3924897449615,0.14,,0.014262971257932,0.0,-3.3709117781417086e-16,0.7071653613385547,-0.18731087104655408,78.75,47.43
Kepler-515 b,1.46,2.73,19.96371318,564.0,5293.0,0.9,0.83,0.08,-0.8734579814849196,0.3649716717149967,1.2807280915744044,-0.1542356232333501,48.27,16.98
K2-111 b,1.82,5.58,5.3518,1309.0,5775.0,0.84,1.25,-0.46,0.9935975429638639,-2.633105766488037,1.6845791571066295,-0.13094702136305034,26.22,24.93
Kepler-399 c,1.43,2.63,26.67569,630.0,5502.0,0.9,0.68,0.14,-0.7080544048223427,0.6980913870708896,1.286126460951636,-0.1539243191762233,52.16,17.15
Kepler-1649 b,1.017,1.03,8.689099,307.0,3240.0,0.2,0.23,-0.15,-1.517529484549802,-0.9119872371492583,0.995853189969148,-0.17066330841868546,27.22,13.89
Kepler-633 b,1.63,3.29,8.50340718,1021.0,5899.0,1.02,1.15,-0.05,0.2718364811635289,-0.356787711556104,1.2382852196168468,-0.15668314716385906,46.2,17.06
Kepler-216 b,2.35,6.12,7.693641,1069.0,6091.0,1.13,1.26,-0.149,0.39212999146358474,-0.9064352418933267,1.1081937528293344,-0.16418504238046572,48.14,24.14
Kepler-334 c,1.43,2.63,12.758005,822.0,5828.0,1.02,1.07,-0.012,-0.22688036362211936,-0.1458118918307053,1.286126460951636,-0.1539243191762233,44.89,16.8
Kepler-115 b,1.09,1.32,2.403679,1489.0,5979.0,1.04,1.21,-0.05,1.4446982065890734,-0.356787711556104,1.1110175911118592,-0.1640222020387641,40.48,13.2
Kepler-140 b,1.61,3.22,3.25427,1301.0,6077.0,1.04,1.29,-0.039,0.9735486245805213,-0.29571576374085695,1.2422360248447204,-0.15645531879376973,46.43,17.24
Kepler-313 b,2.53,6.94,14.970418,883.0,5727.0,1.11,1.54,0.26,-0.07400736094913171,1.3643308177826747,1.0842225312065492,-0.16556737434480523,73.42,25.11
Kepler-864 c,1.62,3.26,2.42150341,1532.0,6213.0,1.27,1.2,0.36,1.55246114289954,1.9195303433758288,1.2421886907483612,-0.15645804837657656,68.72,17.31
Kepler-348 b,1.52,2.92,7.05677,1196.0,6177.0,1.19,1.36,-0.03,0.7104065707991492,-0.2457478064374731,1.2638504155124652,-0.1552088965805044,46.07,17.01
Kepler-350 b,1.85,4.08,11.189562,1037.0,6186.0,1.19,1.53,0.041,0.31193431793021414,0.14844385673366656,1.1921110299488678,-0.1593458424286199,53.83,19.03
